8.64,-0.00194169,9.33825e-05,882.542,329.763
8.66,-0.00193974,0.000102241,889.137,329.763
8.68,-0.0019376,0.000111165,895.732,329.763
8.7,-0.00193529,0.000120156,902.327,329.763
8.72,-0.00193279,0.000129212,908.923,329.763
8.74,-0.00193012,0.000138334,915.518,329.763
8.76,-0.00192726,0.000147522,922.113,329.763
8.78,-0.00192422,0.000156776,928.709,329.763
8.8,-0.00192099,0.000166096,935.304,329.763
8.82,-0.00191757,0.000175482,941.899,329.763
8.84,-0.00191397,0.000184934,948.494,329.763
8.86,-0.00191018,0.000194452,955.09,329.763
8.88,-0.00190619,0.000204036,961.685,329.763
8.9,-0.00190201,0.000213686,968.28,329.763
8.92,-0.00189764,0.000223402,974.875,329.763
8.94,-0.00189308,0.000233183,981.471,329.763
8.96,-0.00188832,0.000243031,988.066,329.763
8.98,-0.00188336,0.000252945,994.661,329.763
9,-0.0018782,0.000262924,996.256,504.763
9.02,-0.00187284,0.000272937,1006.35,504.763
9.04,-0.00186728,0.000283051,1016.45,504.763
9.06,-0.00186152,0.000293266,1026.54,504.763
9.08,-0.00185555,0.000303582,1036.64,504.763
9.1,-0.00184937,0.000313999,1046.73,504.763
9.12,-0.00184299,0.000324517,1056.83,504.763
9.14,-0.00183639,0.000335136,1066.92,504.763
9.16,-0.00182958,0.000345855,1077.02,504.763
9.18,-0.00182256,0.000356676,1087.11,504.763
9.2,-0.00181531,0.000367598,1097.21,504.763
9.22,-0.00180785,0.00037862,1107.3,504.763
9.24,-0.00180017,0.000389744,1117.4,504.763
9.26,-0.00179226,0.000400968,1127.49,504.763
9.28,-0.00178413,0.000412294,1137.59,504.763
9.3,-0.00177577,0.00042372,1147.69,504.763
9.32,-0.00176718,0.000435247,1157.78,504.763
9.34,-0.00175836,0.000446876,1167.88,504.763
9.36,-0.0017493,0.000458605,1177.97,504.763
9.38,-0.00174001,0.000470435,1188.07,504.763
9.4,-0.00173049,0.000482366,1198.16,504.763
9.42,-0.00172072,0.000494398,1208.26,504.763
9.44,-0.00171071,0.000506531,1218.35,504.763
9.46,-0.00170046,0.000518765,1228.45,504.763
9.48,-0.00168996,0.0005311,1238.54,504.763
9.5,-0.00167921,0.000543536,1248.64,504.763
9.52,-0.00166822,0.000556073,1258.73,504.763
9.54,-0.00165697,0.000568711,1268.83,504.763
9.56,-0.00164547,0.00058145,1278.92,504.763
9.58,-0.00163371,0.000594289,1289.02,504.763
9.6,-0.00162169,0.00060723,1299.11,504.763
9.62,-0.00160942,0.000620272,1309.21,504.763
9.64,-0.00159688,0.000633414,1319.3,504.763
9.66,-0.00158408,0.000646658,1329.4,504.763
9.68,-0.00157102,0.000660002,1339.5,504.763
9.7,-0.00155768,0.000673448,1349.59,504.763
9.72,-0.00154408,0.000686994,1359.69,504.763
9.74,-0.0015302,0.000700641,1369.78,504.763
9.76,-0.00151605,0.00071439,1379.88,504.763
9.78,-0.00150162,0.000728239,1389.97,504.763
9.8,-0.00148692,0.000742189,1400.07,504.763
9.82,-0.00147194,0.00075624,1410.16,504.763
9.84,-0.00145667,0.000770392,1420.26,504.763
9.86,-0.00144112,0.000784645,1430.35,504.763
9.88,-0.00142528,0.000798999,1440.45,504.763
9.9,-0.00140916,0.000813454,1450.54,504.763
9.92,-0.00139274,0.00082801,1460.64,504.763
9.94,-0.00137604,0.000842667,1470.73,504.763
9.96,-0.00135904,0.000857425,1480.83,504.763
9.98,-0.00134174,0.000872284,1490.92,504.763
10,-0.00132415,0.000887243,1496.02,754.763
10.02,-0.00130625,0.000902279,1511.11,754.763
10.04,-0.00128805,0.000917466,1526.21,754.763
10.06,-0.00126955,0.000932803,1541.31,754.763
10.08,-0.00125074,0.000948292,1556.4,754.763
10.1,-0.00123162,0.000963931,1571.5,754.763
10.12,-0.00121218,0.000979722,1586.59,754.763
10.14,-0.00119243,0.000995663,1601.69,754.763
10.16,-0.00117235,0.00101176,1616.78,754.763
10.18,-0.00115196,0.001028,1631.88,754.763
10.2,-0.00113123,0.00104439,1646.97,754.763
10.22,-0.00111018,0.00106094,1662.07,754.763
10.24,-0.00108879,0.00107763,1677.16,754.763
10.26,-0.00106707,0.00109448,1692.26,754.763
10.28,-0.00104501,0.00111148,1707.35,754.763
10.3,-0.00102261,0.00112863,1722.45,754.763
10.32,-0.000999868,0.00114593,1737.54,754.763
10.34,-0.000976775,0.00116338,1752.64,754.763
10.36,-0.000953332,0.00118098,1767.73,754.763
10.38,-0.000929535,0.00119873,1782.83,754.763
10.4,-0.000905382,0.00121664,1797.92,754.763
10.42,-0.000880869,0.00123469,1813.02,754.763
10.44,-0.000855993,0.0012529,1828.12,754.763
10.46,-0.000830752,0.00127125,1843.21,754.763
10.48,-0.000805142,0.00128976,1858.31,754.763
10.5,-0.00077916,0.00130842,1873.4,754.763
10.52,-0.000752804,0.00132723,1888.5,754.763
10.54,-0.00072607,0.00134619,1903.59,754.763
10.56,-0.000698955,0.0013653,1918.69,754.763
